query_user,query_user_name,neighbors,same_user_neighbors,other_user_neighbors,same_user_fraction,same_user_mean_age,other_user_mean_age,same_user_mean_raw_distance,other_user_mean_raw_distance,same_user_mean_instance_distance,other_user_mean_instance_distance
198,205,181800,115479,66321,0.6351980198019802,694.7810770789495,1069.275433120731,251.06763378825752,356.8075889154517,0.38484135167185224,0.4802020916729054
199,206,181800,110350,71450,0.606985698569857,680.6486995922066,1280.173100069979,59.478644205066594,73.1034141057884,0.2877889419663368,0.34542118490889323
200,207,181800,111895,69905,0.6154840484048405,695.6791277536977,1250.1310063657822,36.13212917686185,49.68729925880735,0.431837903695535,0.5759835075883597
201,208,181800,135465,46335,0.7451320132013202,784.9037315911859,983.7104564584008,30.333894171046158,36.583343771575045,0.2919289194010326,0.3501142820172728
202,209,181800,155317,26483,0.8543289328932894,730.2389822105758,1273.0566778688215,29.59654886363656,40.66078274924243,0.33339245437856574,0.42862410694546416
203,210,181800,149315,32485,0.8213146314631463,810.7267990489904,1170.000184700631,76.6892964076354,105.53861965809453,0.250872134627742,0.3571210848091565
204,211,181800,125328,56472,0.6893729372937294,978.121600919188,1451.7811304717382,157.00391491439842,201.23410082896922,0.3317955662706242,0.41049181293780074
205,212,181800,151587,30213,0.8338118811881188,810.9389855330602,1091.7676496872207,82.13938890113764,102.07973620777385,0.2709140870539397,0.34929686704450713
206,213,181800,146739,35061,0.8071452145214522,755.0076257845562,1217.9467784718063,50.757491181562415,61.33488412620249,0.2908400158529556,0.352877138277563
207,214,181800,152157,29643,0.836947194719472,716.866972929277,1031.2025098674223,54.81640657757504,63.11847935778785,0.3219816662592046,0.38363678468100937
208,215,181800,126772,55028,0.6973157315731573,883.8329599596125,1204.386712219234,42.81623914337856,52.60698386022689,0.29078247780399635,0.35746605095707495
209,216,181800,158688,23112,0.8728712871287129,748.6618269812462,953.6739356178608,51.990990126065654,64.89918486722904,0.42554662570428314,0.46134056888879194
210,217,181800,128933,52867,0.7092024202420242,670.6283108281045,1198.042029999811,67.13821496481461,91.77926422498106,0.2667549594576973,0.3799200996494141
211,218,181800,143517,38283,0.7894224422442244,920.7630594284998,1426.3916620954471,33.279439520408765,34.16361101927392,0.3821081091624282,0.399266369125672
212,219,181800,132460,49340,0.7286028602860286,838.3658764910161,1288.0154033238753,74.53494135836326,96.47329355880805,0.39595858640546944,0.4940995143035621
213,220,181800,104989,76811,0.5774972497249725,874.5313890026574,1245.9465441147752,92.55333746806807,103.4413650987875,0.3346911579165267,0.36118528953108986
214,221,181800,138029,43771,0.7592354235423542,729.2773547587826,1436.4316099700716,71.22850697726766,96.66622035365198,0.2792416623416699,0.3762851140153833
215,222,181800,114336,67464,0.6289108910891089,868.5522670025189,1222.526503023835,66.90338972516999,70.00210165007745,0.34408538692570617,0.37086934365529145
216,223,181800,158914,22886,0.8741144114411441,669.9983135532426,1275.496285939002,111.79792536561224,125.51652341804481,0.37196116428903153,0.4199953053387835
217,224,181800,129054,52746,0.7098679867986799,901.0453298619183,1317.604823114549,32.636219783820025,44.59716339300812,0.3580087896286984,0.44121017715634236
